oID,PID,CIDX,Poster,Gender,CDate,Cmt,CLike,Date,Time
224437487-4,224437487,4,臺北醫學大學,f,7月27日 08:46,社團 蠻多的 xd,2,2016/7/27,08:46
224437487-5,224437487,5,臺北醫學大學,m,7月27日 08:48,b4 社,0,2016/7/27,08:48
224437487-6,224437487,6,臺北醫學大學,m,7月27日 11:49,報到,0,2016/7/27,11:49
224437487-7,224437487,7,原PO - 臺北醫學大學,m,7月27日 14:01,b4 啊 社,0,2016/7/27,14:01
224437487-8,224437487,8,臺北醫學大學,m,7月28日 11:59,報到,0,2016/7/28,11:59
224437487-9,224437487,9,臺北醫學大學,m,7月28日 14:10,建議 原坡 創個,0,2016/7/28,14:10
224437487-10,224437487,10,臺北醫學大學,m,7月28日 14:56,其實有 專屬 群組 啊,0,2016/7/28,14:56
224437487-11,224437487,11,臺北醫學大學,m,7月28日 17:03,我來 牧 先生,0,2016/7/28,17:03
224437487-12,224437487,12,臺北醫學大學 藥學系藥學組,m,7月30日 16:42,北醫 甲甲 大部分 都沒有 公開 個人 覺得 可能是 理科 因素 或是 醫院 生態 允許 ps 新的 幾篇 明明 就有 留言,2,2016/7/30,16:42
224437487-13,224437487,13,臺北醫學大學 護理學系,m,8月1日 00:48,應該是 出櫃 北醫 出軌 北醫 感覺 有點 濫情 啊 騷,1,2016/8/1,00:48
224437487-14,224437487,14,臺北醫學大學 保健營養學系,m,8月1日 03:47,教育 系統 醫療 系統 軍警 系統 蠻 閉鎖 ps 本校 目前為止 都沒有 性別 社團,1,2016/8/1,03:47
224437487-15,224437487,15,原PO - 臺北醫學大學,m,8月1日 04:55,b1b3b6b8b11 你們 有緣 相見 b2 妳 人緣 太好 b9 還沒有 那個 本事 xdb10 真的 b12 不是 這樣 醫學 大學 重視 科學 是嗎 b13 抱歉 打錯字 qq 真的 騷 嗎 b14 據說 台灣 算 亞洲 開放的 可能 兩極化 問題 造成 保健 系多 嗎,0,2016/8/1,04:55
224437487-16,224437487,16,臺北醫學大學,m,8月1日 05:46,我是 b10 群組 設定 只有在 裡面的 人才 看得到,0,2016/8/1,05:46
224437487-17,224437487,17,原PO - 臺北醫學大學,m,8月1日 07:28,b16 渠道 嗎,0,2016/8/1,07:28
224437487-18,224437487,18,臺北醫學大學,m,8月1日 07:29,我是 b16 可能 就只能 請 裡面的 人加 xd,0,2016/8/1,07:29
224437487-19,224437487,19,臺北醫學大學,m,8月1日 07:32,找出 櫃 北醫 編問 看看,0,2016/8/1,07:32
224437487-20,224437487,20,臺北醫學大學 護理學系,m,8月1日 16:04,居然 沒 聽過 北醫 騷護生 算了 反正 畢業,4,2016/8/1,16:04
224437487-21,224437487,21,臺北醫學大學,m,8月13日 15:31,這裡 一隻,1,2016/8/13,15:31
224437487-22,224437487,22,一個把回應刪除的同學,o,8月16日 11:07,已經 刪除 內容 就像 dcard 一樣 錯過 無法 相見,0,2016/8/16,11:07
224437487-23,224437487,23,臺北醫學大學,m,8月16日 11:08,聽說 北醫 甲甲蠻 open 啊 啊 甲甲 1,0,2016/8/16,11:08
224437487-24,224437487,24,臺北醫學大學,f,8月17日 12:45,北醫 甲甲 超多 好嗎 而且 很多 超優 女生 愛 不到,3,2016/8/17,12:45
224437487-25,224437487,25,臺北醫學大學 醫學系,m,8月18日 15:38,1aa 活在 陰影 下好 苦 身邊 女生 一直 示好 沒 勇氣 出櫃 支持 成立 聯誼 性 社團,2,2016/8/18,15:38
224437487-26,224437487,26,臺北醫學大學,m,8月27日 14:51,甲甲 報到 1 好奇 有沒有 校內 圈內 群組,1,2016/8/27,14:51
224437487-27,224437487,27,臺北醫學大學,m,8月27日 16:43,b26 問出 櫃 北醫 小編,2,2016/8/27,16:43
224437487-28,224437487,28,臺北醫學大學,m,8月27日 20:03,1,0,2016/8/27,20:03
224437487-29,224437487,29,臺北醫學大學 牙醫學系,m,9月4日 14:53,音樂性 社團 最多 就是 哈哈,2,2016/9/4,14:53
224437487-30,224437487,30,臺北醫學大學 牙醫學系,m,9月4日 15:00,b29 嗨 xd 我也是 欸,1,2016/9/4,15:00
224436352-1,224436352,1,臺北醫學大學,m,7月26日 23:55,聽掛,2,2016/7/26,23:55
224436352-2,224436352,2,臺北醫學大學,f,7月27日 16:56,求卦 1,0,2016/7/27,16:56
224436352-3,224436352,3,臺北醫學大學,m,7月27日 17:23,可能 今年 副校長 子女 要轉 哭哭 囉,5,2016/7/27,17:23
224436352-4,224436352,4,臺北醫學大學,f,7月27日 18:03,副校長 個兒 子 一個 女兒 很多 難不成 還要 再生 一個,0,2016/7/27,18:03
224436352-5,224436352,5,臺北醫學大學,f,7月28日 01:39,想知道 今年 牙醫 多少,1,2016/7/28,01:39
224436352-6,224436352,6,臺北醫學大學,m,8月5日 18:10,臨藥 2 個考 2 都上 的掛 哈哈,0,2016/8/5,18:10
224436352-7,224436352,7,臺北醫學大學,f,8月8日 10:40,學校 太 鬆 臨 藥 沒 60 錄取,0,2016/8/8,10:40
224436308-1,224436308,1,臺北醫學大學,m,7月26日 21:51,眼睛 業障 重 729 死 q,5,2016/7/26,21:51
224436308-2,224436308,2,臺北醫學大學 藥學系藥學組,m,7月27日 02:31,原本 按 愛心 到最後 一行 還是 祝福,2,2016/7/27,02:31
224378284-1,224378284,1,臺北醫學大學,m,7月18日 15:33,偷偷 告訴 有時候 假日 一定會 鎖門 警衛 不會 檢查 窗戶 晚上 深夜 2101 入侵 二樓 以上 唷 嘻嘻,4,2016/7/18,15:33
224378284-2,224378284,2,原PO - 臺北醫學大學,m,7月18日 16:09,b1 半夜 鋼琴 聲 應該 容易 抓包 謝謝你 提供 秘密 消息 哈哈,0,2016/7/18,16:09
224378284-3,224378284,3,臺北醫學大學,m,7月21日 08:09,鋼琴 社有 很多 臺 鋼琴 小聲,0,2016/7/21,08:09
224378284-4,224378284,4,原PO - 臺北醫學大學,m,7月21日 08:25,b3 謝謝 考慮 開始 騷擾 鋼琴 社的 朋友,0,2016/7/21,08:25
224378284-5,224378284,5,臺北醫學大學,f,7月22日 15:03,也想 偷偷 鋼琴 暑假 綠綠 不用的 時後二字頭 教室 偷用 嗎,0,2016/7/22,15:03
224378284-6,224378284,6,臺北醫學大學,f,7月22日 15:40,朋友 會探 探頭 沒人 就進去 彈了 xd 只要 佔用 別人 借的 教室 大部分 沒關係,0,2016/7/22,15:40
224378284-7,224378284,7,原PO - 臺北醫學大學,m,7月22日 22:43,b6 我的 想法 一樣 畢竟 影響到 他人 就好,0,2016/7/22,22:43
224378284-8,224378284,8,臺北醫學大學,f,7月25日 11:44,二字頭 教室 一台 合唱團 上鎖 一台 鋼琴 社的 音樂 教室 那台 是賴 老師 教室 10 點 之前 就會 上鎖 警衛 半夜 也會 巡邏 建議 直接 入社 鋼琴 社 規定 多大 不能 入社 很多 已進 醫院 學長 姐 也會 回來 練琴 社辦 3 台 鋼琴 半夜 也可以 彈,2,2016/7/25,11:44
224378284-9,224378284,9,原PO - 臺北醫學大學,m,7月25日 14:25,b8 謝謝妳,0,2016/7/25,14:25
224378284-10,224378284,10,臺北醫學大學 96醫學系,m,9月3日 22:38,還是 學生 應該 繳 鋼琴 社費排 時間 練習 聽過 快 深夜 練琴 社費 應該是 千元 問問看 不然 杏聲 也有 portablex 電子琴,0,2016/9/3,22:38
224377690-1,224377690,1,臺北醫學大學,m,7月18日 07:03,謝謝,0,2016/7/18,07:03
224377690-2,224377690,2,臺北醫學大學,f,7月18日 09:10,溫馨,1,2016/7/18,09:10
224377690-3,224377690,3,臺北醫學大學,f,7月18日 09:22,總務處 還放 防水 閘門,0,2016/7/18,09:22
224377690-4,224377690,4,臺北醫學大學 醫學檢驗暨生物技術學系,m,7月21日 01:36,2102 水都漫 進去,0,2016/7/21,01:36
224342355-1,224342355,1,臺北醫學大學 醫學檢驗暨生物技術學系,m,7月11日 09:18,粥 師傅 倒了 還有 小吃街 粥 道 啊,0,2016/7/11,09:18
224342355-2,224342355,2,臺北醫學大學,f,7月11日 09:38,粥 師傅 倒了,0,2016/7/11,09:38
224342355-3,224342355,3,臺北醫學大學 保健營養學系,f,7月11日 09:39,小吃街 祥和 自助餐 賣 地瓜 粥 粥 道 各種 粥 吳興街 往下走 左手邊 還有 一間 賣 粥 印象 全國 素食 好像 也有 賣 粥 不過 粥 師傅 粥 算是 清淡 飲食 嗎,2,2016/7/11,09:39
224342355-4,224342355,4,臺北醫學大學,f,7月11日 09:55,呃 那個 火雞肉飯 隔壁 賣 臭豆腐 賣 臭豆腐 隔壁 那攤 粥 不是 一直都 嗎 覺得 好像 常 常聽到 人家說 倒了,2,2016/7/11,09:55
224342355-5,224342355,5,臺北醫學大學 護理學系,f,7月11日 15:41,粥 道 1 推 鱈魚丸 系列,0,2016/7/11,15:41
224342355-6,224342355,6,原PO - 臺北醫學大學,m,7月12日 06:59,原來 粥 師父 還在 嗎 那是 誤會,0,2016/7/12,06:59
224342355-7,224342355,7,臺北醫學大學 藥學系,m,7月12日 14:10,應該 先 找出 肚子痛 的原因 有時候 吃 稀飯 一下子 攝取 太多 澱粉 也會 對消 化 造成 影響 喔,5,2016/7/12,14:10
224342355-8,224342355,8,臺北醫學大學,f,9月14日 01:11,吃白 吐司 學校 附近 麵包店 很多 我知道 醫院 聖 瑪莉 小吃街 旁邊 一家 警察局 旁邊 一家 勝嘉 對面 也有 一家,0,2016/9/14,01:11
224339159-1,224339159,1,臺北醫學大學 醫務管理學系,m,7月10日 14:24,絕育 標記 沒事,6,2016/7/10,14:24
224339159-2,224339159,2,原PO - 臺北醫學大學,m,7月10日 14:48,是說 白色的 感覺 傷口 癒合 毛,0,2016/7/10,14:48
224339159-3,224339159,3,臺北醫學大學 公共衛生學系,m,7月11日 08:02,tnr 剪 耳 標記,0,2016/7/11,08:02
224339159-4,224339159,4,原PO - 臺北醫學大學,m,7月11日 08:38,痾 真的 只有 我看到 頭上 有傷 嗎 我不會 遇上 我的 佐 為了 我知道 右耳 tnr 標記 那個 2014 遇到 她的 時候 就有 惹,0,2016/7/11,08:38
224339159-5,224339159,5,臺北醫學大學,f,7月11日 09:33,應該是 撞到 受傷 我家 貓咪 有時候 撞到 也會 這樣,1,2016/7/11,09:33
224339159-6,224339159,6,臺北醫學大學 高齡健康管理學系,f,7月11日 11:08,學校 事務 組 大哥 已經有 帶 看過 醫生 哦 別 擔心,3,2016/7/11,11:08
224339159-7,224339159,7,原PO - 臺北醫學大學,m,7月11日 12:17,謝謝 兩位 大大 以為 真的 只有 我看 得到 嚇死 ㄏ ㄏ 沒事 好了,2,2016/7/11,12:17
224339159-8,224339159,8,臺北醫學大學,m,7月23日 04:59,b0b4 左為 欸 太酷 惹 xddd 準備好 來場 貓靈王 冒險 嗎,0,2016/7/23,04:59
224339159-9,224339159,9,原PO - 臺北醫學大學,m,7月27日 05:30,不了 不了 只想 當個 平安 ㄉ 死 老百姓 就好,0,2016/7/27,05:30
224308032-1,224308032,1,臺北醫學大學,m,7月6日 01:09,也想 知道 啊啊啊 對不起 原 po 妳 一定 看到 通知 滿心 期待 點開 發現 解答,1,2016/7/6,01:09
224308032-2,224308032,2,臺北醫學大學 藥學系,m,7月6日 03:15,直接 學校 問 這邊 不太會 答案,2,2016/7/6,03:15
224308032-3,224308032,3,臺北醫學大學,f,7月6日 11:35,前 幾天 有看到 系 老師 學校 欸,0,2016/7/6,11:35
224308032-4,224308032,4,臺北醫學大學,m,7月6日 12:23,教務處 都會 公告 申請 輔系 時間 寒暑假 都有 網站 上看 老師 一定會 先去 找系 秘請 幫忙 by 三才 開始 輔系,0,2016/7/6,12:23
224308032-5,224308032,5,原PO - 臺北醫學大學,f,7月6日 12:46,哦 謝謝 大家 b1 一點 進去 看到 留言 哭笑不得 可是 有人 一樣 不懂 好像 安心 哈哈哈,2,2016/7/6,12:46
224308032-6,224308032,6,臺北醫學大學,f,7月6日 13:16,寄信 問 老師 學校 時間,0,2016/7/6,13:16
224308032-7,224308032,7,臺北醫學大學,m,7月7日 10:11,雙主 這輔 修 記得 他有 公佈 時間 時間 內送 資料 就好 教授 的話 運氣 哈哈,0,2016/7/7,10:11
224308032-8,224308032,8,臺北醫學大學,m,7月7日 10:46,樓上 幾年級 開始 修的 修的 完 嗎 會不會 辛苦 啊,0,2016/7/7,10:46
224308032-9,224308032,9,臺北醫學大學,f,7月8日 02:39,雙主修 1 可是 我是 修 三峽 來得及 那時候 截止 前 幾天 才去 申請 一個 臨時 起意 xd 入 火坑 好像 系主任 行政 老師 章 好了 系秘 通常會 主任 章 找不到 寄 封 主任 講吧 系 秘蓋 比較 快,0,2016/7/8,02:39
224294796-1,224294796,1,臺北醫學大學,m,7月3日 06:30,女生 大波浪 加棕 髮 色 超棒,0,2016/7/3,06:30
224294796-2,224294796,2,原PO - 臺北醫學大學,f,7月3日 12:40,b1 我要 順便 染髮 嗎 xd,0,2016/7/3,12:40
224294796-3,224294796,3,臺北醫學大學,m,7月3日 15:58,早餐 街 house 髮 藝 真的 不錯 不過 價位 小貴 建議 去問 一下,0,2016/7/3,15:58
224294796-4,224294796,4,臺北醫學大學,m,7月3日 17:08,b2 染,0,2016/7/3,17:08
224294796-5,224294796,5,原PO - 臺北醫學大學,f,7月4日 01:41,b3 謝謝你 b4 我會 好好 考慮 xdd,0,2016/7/4,01:41
224294796-6,224294796,6,臺北醫學大學 醫學系,f,7月9日 16:24,拜託 拜託 不要 欸 逼 賽隆,0,2016/7/9,16:24
224294796-7,224294796,7,原PO - 臺北醫學大學,f,7月10日 13:04,b6 怎麼了 oao,0,2016/7/10,13:04
224294796-8,224294796,8,臺北醫學大學 醫務管理學系,f,7月11日 16:46,ab 真的 推,0,2016/7/11,16:46
224294796-9,224294796,9,臺北醫學大學 醫學系,f,7月11日 19:00,b7 獲得 10 年齡 哈哈哈 我是 b6,0,2016/7/11,19:00
224294796-10,224294796,10,原PO - 臺北醫學大學,f,7月12日 00:31,b8b9 天啊 絕對 不去 qq,0,2016/7/12,00:31
224292274-1,224292274,1,臺北醫學大學,m,7月2日 12:55,如果是 在學生 學習 系統 看到 成績 的話 無法 修改 喔 已經 送 出給 學校 大一 就是 這樣 被當,4,2016/7/2,12:55
224292274-2,224292274,2,原PO - 臺北醫學大學,f,7月2日 14:59,第一次 被當 好想哭,1,2016/7/2,14:59
224292274-3,224292274,3,臺北醫學大學,m,7月3日 06:30,b2 拍拍 凡事 都有 第一次 之後 就會 慢慢 習慣 大誤,2,2016/7/3,06:30
224292274-4,224292274,4,臺北醫學大學 保健營養學系,f,7月3日 09:13,在學生 學習 系統 看到 成績 落差 寫信 給 老師 之後 確認是 老師 成績 那邊 算錯 之後 成功 修改 哦,2,2016/7/3,09:13
224292274-5,224292274,5,臺北醫學大學,f,7月5日 16:45,修改 喔 一次 還是 收到 成績單 發現 分數 差很多 改了 分 數學 校 後來 有重 寄 成績單 雖然 還是 被當 不過 還是 順利 畢業,0,2016/7/5,16:45
224292274-6,224292274,6,臺北醫學大學 醫學系,m,7月8日 04:19,必修 被當 畢業 喔,0,2016/7/8,04:19
224292274-7,224292274,7,臺北醫學大學,f,7月8日 05:46,b6 當然是 之後 修 過了 啊,0,2016/7/8,05:46
224292274-8,224292274,8,臺北醫學大學 醫學系,m,7月8日 12:29,b7 最後 是用 暑修 嗎,0,2016/7/8,12:29
224292274-9,224292274,9,臺北醫學大學,f,7月9日 07:18,b8 不是 學期 間 要是 沒過 我要 吐血,1,2016/7/9,07:18
224292274-10,224292274,10,臺北醫學大學 醫學系,m,7月9日 12:45,慘了 我查 一下 好像 都會 衝堂 qq,1,2016/7/9,12:45
224292274-11,224292274,11,臺北醫學大學,m,7月20日 16:53,當真 沒什麼 只要 爸媽 學校 高官 捐 特別 多錢給 學校 考差 也不會 被當 阿 上面的 都是 我在 做夢 這樣 若有 雷同 那就 雷同,0,2016/7/20,16:53
224230319-1,224230319,1,臺北醫學大學,m,6月20日 09:03,問燙 頭髮,2,2016/6/20,09:03
224230319-2,224230319,2,臺北醫學大學 藥學系藥學組,m,6月20日 12:03,推 b1,0,2016/6/20,12:03
224230319-3,224230319,3,臺北醫學大學 公共衛生學系,f,6月21日 04:30,安安,0,2016/6/21,04:30
224230319-4,224230319,4,臺北醫學大學 公共衛生學系,f,6月21日 04:31,安安 1,0,2016/6/21,04:31
224230319-5,224230319,5,原PO - 臺北醫學大學 公共衛生學系,f,6月21日 05:43,我有 預感 認識 b3b4,1,2016/6/21,05:43
224230319-6,224230319,6,臺北醫學大學,f,6月30日 11:06,hrhair 價位 忘了 可是 真的 推 只有 三個人 雷,0,2016/6/30,11:06
224230319-7,224230319,7,臺北醫學大學 護理學系,f,7月19日 16:13,想知道 b6 那家 在哪裡,0,2016/7/19,16:13
224225514-1,224225514,1,臺北醫學大學,f,6月19日 12:17,聽說 教研 一樓 辦公室 旗下 綠色 邪教 趕出去 哭,11,2016/6/19,12:17
224225514-2,224225514,2,臺北醫學大學,f,6月19日 13:46,管院 真的 搬 哦,2,2016/6/19,13:46
224225514-3,224225514,3,臺北醫學大學,m,6月19日 13:51,b1 聽說 其實是 保健 系 要的 欸 好像 連 綠色 邪教 教研 辦公室 都要 搬走,5,2016/6/19,13:51
224225514-4,224225514,4,臺北醫學大學 護理學系,f,6月19日 14:52,b3 連 教研 一樓 辦公室 職員 說不清楚 命運 ㄎ 總之 都是 聽說 我是 逼 萬,2,2016/6/19,14:52
224225514-5,224225514,5,臺北醫學大學 保健營養學系,m,6月19日 15:49,玻璃屋 不是 要蓋 咖啡廳 紀念品店 公共事務 處 嗎 好似 大概 也許有 可能是 這樣 滷 糖,4,2016/6/19,15:49
224225514-6,224225514,6,臺北醫學大學 呼吸治療學系,m,6月19日 18:35,咖啡廳 是啥 毀啊 這裡的 咖啡廳 飽和 沉默 羔羊,3,2016/6/19,18:35
224225514-7,224225514,7,臺北醫學大學,f,6月19日 23:27,唉呀 邪教 何去何從,2,2016/6/19,23:27
224225514-8,224225514,8,臺北醫學大學,m,6月20日 02:53,邪教 趕 不走 董事會 控制 不住,2,2016/6/20,02:53
224225514-9,224225514,9,臺北醫學大學,f,6月20日 03:38,辦公室 趕出去 咩,1,2016/6/20,03:38
224225514-10,224225514,10,臺北醫學大學,f,6月20日 03:43,哦哦哦 瞭解 天啊 邪教 真的 可怕 xdd,1,2016/6/20,03:43
224225514-11,224225514,11,臺北醫學大學,m,6月20日 09:03,看看 這次 畢業典禮 受獎 同學 就知道 邪教 怎麼 可能 離開,4,2016/6/20,09:03
224225514-12,224225514,12,臺北醫學大學,m,6月20日 14:34,管院 好像 只有 老師 研究所 搬 而已 喔,2,2016/6/20,14:34
224225514-13,224225514,13,臺北醫學大學,f,6月21日 11:31,醫科 院 也要 搬 的樣子,1,2016/6/21,11:31
224225514-14,224225514,14,臺北醫學大學 醫務管理學系,f,6月22日 07:28,是的 老師 研究所 搬 富邦 而已 但是 找 老師 也是 有點 麻煩,3,2016/6/22,07:28
224225514-15,224225514,15,臺北醫學大學,f,6月22日 12:58,玻璃屋 不是 種花 嗎 還是 資訊 來源 錯誤 聽說 學校 附近 各各 民宅 裡 都有 不知道 辦公室 然後 這些 打工 送 公文 以後 都要 騎車 出勤,0,2016/6/22,12:58
224225514-16,224225514,16,臺北醫學大學 醫務管理學系,m,6月22日 17:50,沒系 辦 摟,1,2016/6/22,17:50
224225514-17,224225514,17,臺北醫學大學,f,6月23日 12:24,b15 應該是 你的 消息來源 錯誤 聽 學校 職員 都說是 賣 紀念品 之類 地方 耶,3,2016/6/23,12:24
224225514-18,224225514,18,臺北醫學大學,f,6月28日 07:30,大家 學生 權益 版有 開會 紀錄 說得 很清楚 啊 雖然 我也是 反對 玻璃屋 學校 針對 風水 考量 覺得 鐘鼓 齊鳴 玻璃屋 蓋得 很像 爵士鼓 還要 販售 一些 學校 紀念品 增加 學生 討論 活動 空間 等等 反正 這些 理由 都不 接受 拉,3,2016/6/28,07:30
224225514-19,224225514,19,臺北醫學大學,m,6月28日 09:42,保健 系要 教研 一樓 進 推 趕出去 不是 邪教,0,2016/6/28,09:42
224225514-20,224225514,20,臺北醫學大學,f,6月28日 12:44,保健 系要 成立 保健 營養學 院 囉 可能 需要 更多 辦公 空間 至於 原本的 人士 請去 哪裡 這我 就不 清楚 趕 這個字 覺得 中立,1,2016/6/28,12:44
224213704-1,224213704,1,臺北醫學大學,f,6月17日 09:32,葛格 辛苦 ㄇ ㄔ ㄏ ㄘ,5,2016/6/17,09:32
224213704-2,224213704,2,臺北醫學大學 保健營養學系,m,6月17日 11:37,天災 這是 人禍 北 醫學 子 眼淚 阿 滷 糖,10,2016/6/17,11:37
224213704-3,224213704,3,原PO - 臺北醫學大學 呼吸治療學系,m,6月17日 11:41,b1 衷心 感謝 ω b2 這場 瞬間 降雨量 真的 太大,0,2016/6/17,11:41
224213704-4,224213704,4,臺北醫學大學 呼吸治療學系,f,6月17日 16:15,哈哈哈哈 好想 知道 你是 哪裡的 工讀生 那麼 辛苦,2,2016/6/17,16:15
224213704-5,224213704,5,原PO - 臺北醫學大學 呼吸治療學系,m,6月17日 16:16,宿舍 啊 哭,0,2016/6/17,16:16
224213704-6,224213704,6,一個把回應刪除的同學,o,6月18日 06:10,已經 刪除 內容 就像 dcard 一樣 錯過 無法 相見,0,2016/6/18,06:10
224213704-7,224213704,7,臺北醫學大學,m,6月18日 06:11,玻璃屋 淹水 開心 水族箱 養 一堆 水母 腦了,3,2016/6/18,06:11
224213704-8,224213704,8,原PO - 臺北醫學大學 呼吸治療學系,m,6月18日 06:24,原來是 北醫 之泉 空間 不夠,0,2016/6/18,06:24
224213704-9,224213704,9,臺北醫學大學,f,6月19日 03:23,宿舍 淹水 是不是 該 慶幸 昨天 跑 回家 哈哈 拍拍 尼 期末 加油 ㄏ ㄌ,1,2016/6/19,03:23
224213704-10,224213704,10,原PO - 臺北醫學大學 呼吸治療學系,m,6月19日 04:51,b9 旁邊的 房間 淹 得很 嚴重,0,2016/6/19,04:51
224213497-1,224213497,1,臺北醫學大學,m,6月17日 11:48,來了 四年 都還沒 吃過 神秘的 廣島 屋 每次 看到 都不敢 走進去 有沒有 人來 分享 一下 價位 心得 啊,6,2016/6/17,11:48
224213497-2,224213497,2,臺北醫學大學,m,6月17日 16:34,無 菜單 料理 價位 我覺得 台北 算 不錯 之前 每份 料 都是 超 澎湃 食物 本身 好吃 蠻 推的 適合 家聚,2,2016/6/17,16:34
224213497-3,224213497,3,原PO - 臺北醫學大學 醫學系,m,6月17日 16:42,樓上 兩位 對打 工有 興趣 嗎 xdddd,0,2016/6/17,16:42
224213497-4,224213497,4,臺北醫學大學,m,6月17日 17:24,b2 大概 一個人 多少 啊 蠻 想去 吃吃看 b0 目前 xd,0,2016/6/17,17:24
224213497-5,224213497,5,臺北醫學大學,m,6月18日 01:38,我有,0,2016/6/18,01:38
224213497-6,224213497,6,原PO - 臺北醫學大學 醫學系,m,6月18日 02:03,b4 一人 380b5 你要 直接 老闆 聯絡 嗎 xd,0,2016/6/18,02:03
224213497-7,224213497,7,臺北醫學大學 高齡健康管理學系,m,6月18日 02:10,明天 才有 辦法 打電話 給他 來得及 嗎 還是 直接 店裡 問他 b5,0,2016/6/18,02:10
224213497-8,224213497,8,臺北醫學大學 醫務管理學系,m,6月18日 02:32,價格 便宜 東西 覺得 普普 還算 平常 聚餐 選擇,0,2016/6/18,02:32
224213497-9,224213497,9,原PO - 臺北醫學大學 醫學系,m,6月19日 07:08,b7 都可以,0,2016/6/19,07:08
224213497-10,224213497,10,臺北醫學大學,m,6月19日 07:10,7 月 開始 上班 嗎,0,2016/6/19,07:10
224213497-11,224213497,11,臺北醫學大學,m,6月19日 09:43,b0 請問 何時 開始 上班 嗎,0,2016/6/19,09:43
224213497-12,224213497,12,原PO - 臺北醫學大學 醫學系,m,6月20日 12:05,b10b11 這次 徵人 原本的 工讀生 畢業 現在 排班 也可以 七月 開始 詳細的 問 老闆 排班 自由 我覺得 一定是 都可以 xd,1,2016/6/20,12:05
224213497-13,224213497,13,臺北醫學大學,m,7月16日 14:18,還有 徵人優,0,2016/7/16,14:18
224196587-1,224196587,1,臺北醫學大學,f,6月14日 16:15,danielpostercomehomemichaelbublhome,18,2016/6/14,16:15
224196587-2,224196587,2,臺北醫學大學 醫學檢驗暨生物技術學系,m,6月14日 20:26,至少 三年 囉 閉館 音樂 沒在 換的 圖書館 工讀生 路過,5,2016/6/14,20:26
224196587-3,224196587,3,原PO - 臺北醫學大學,f,6月15日 02:02,b1 謝謝 b2 原來是 圖書館 太 不熟 總共是 兩首 嗎 第二首 還沒 播 完燈 關了 不知道 後面 有沒有,0,2016/6/15,02:02
224196587-4,224196587,4,臺北醫學大學,m,6月15日 05:27,學校 圖書館,2,2016/6/15,05:27
224196587-5,224196587,5,臺北醫學大學 藥學系,f,6月15日 06:08,第三首 plainwhitets1234 第四 首 mileycyrusgoodbye 這首 極少 出現 目前 遇過 一次 還放 一半 停了 不知道 有沒有 第五 首 第六 首 xd,5,2016/6/15,06:08
224196587-6,224196587,6,原PO - 臺北醫學大學,f,6月15日 08:19,b4 原來 圖書館 養 蚊子 b5 阿姨 們 趕著 下班,0,2016/6/15,08:19
224196587-7,224196587,7,臺北醫學大學 保健營養學系,f,6月15日 10:02,我也 覺得很 好聽 之前 siri 幫 找 哈哈,1,2016/6/15,10:02
224196587-8,224196587,8,原PO - 臺北醫學大學,f,6月15日 13:57,b7 我的 siri 只會 嗆,1,2016/6/15,13:57
224196587-9,224196587,9,臺北醫學大學 藥學系藥學組,m,6月17日 02:54,原來 siri 這麼 好用 android 都沒有,0,2016/6/17,02:54
224196587-10,224196587,10,臺北醫學大學 保健營養學系,f,6月17日 13:18,b9 問它 這是 歌 聽聽看 然後 不要 太吵 幾乎 都可以 給它 聽出來 大約 10 秒 也有 咖啡廳 試過 下次 換 手機 試著 考慮看看 哈哈 各有各的 好處,1,2016/6/17,13:18
224196587-11,224196587,11,臺北醫學大學 保健營養學系碩士班,f,6月28日 07:34,n年 前 thatsmygoal 我覺得 超 好聽 後來 換成 home 想說 圖書館 趕 回家 嗎 xdddd,2,2016/6/28,07:34
224196587-12,224196587,12,原PO - 臺北醫學大學,f,6月29日 13:41,b11 聽到 時候 覺得 整個 好想 家,0,2016/6/29,13:41
224196587-13,224196587,13,臺北醫學大學 藥學系藥學組,m,6月30日 13:22,希望 有王 詩安 home 要求 圖書館 放 這首 嗎 oidrathercomehome 趕人 回家 xd,0,2016/6/30,13:22
224196587-14,224196587,14,臺北醫學大學 醫學系,m,6月30日 17:45,b5 第四 首 好聽 欸,0,2016/6/30,17:45
224196587-15,224196587,15,臺北醫學大學,m,7月1日 15:41,其實 就是 叫 趕快 滾回 家,2,2016/7/1,15:41
224196587-16,224196587,16,臺北醫學大學 96醫學系,m,9月3日 22:44,b10 應該是 siri 接到 類似 soundhound 之類 服務 猜 android 也是 剛剛 搜尋 有看到 不過 麥克風 效果 可能會 有差 就是了,0,2016/9/3,22:44
224195250-1,224195250,1,臺北醫學大學,f,6月14日 09:43,真的 嚇到 很怕 會場裡 老人家 嚇到 心臟病發 小小 工讀生,5,2016/6/14,09:43
224195250-2,224195250,2,臺北醫學大學,f,6月14日 18:13,坐在 第四 排 差點 準備 逃命 xdd,1,2016/6/14,18:13
224195250-3,224195250,3,臺北醫學大學 保健營養學系,m,6月15日 09:06,坐 第二排 驚嚇 有感 還好 前面 那支 沒爆 不然 應該 直接 心臟病 直接 發作 滷 糖,2,2016/6/15,09:06
224195250-4,224195250,4,臺北醫學大學 牙醫學系,m,6月17日 16:48,我是 坐 b3 前面 xd 注意 砲管 們 很久 最後 一段 摀住 耳朵 平安 度過 哈哈哈 雖然 超怕 沒爆 那管 突然 爆開,2,2016/6/17,16:48
